amenity,name,geometry,icon,color
place_of_worship,Shephard of the Hills Presbyterian Church in Oak Hill,"POLYGON ((-97.851978 30.225562, -97.851972 30.225561, -97.851978 30.225536, -97.851936 30.225527, -97.851952 30.225469, -97.851791 30.225436, -97.851839 30.225257, -97.852001 30.22529, -97.852065 30.225052, -97.852139 30.225067, -97.852147 30.22504, -97.852207 30.225052, -97.852213 30.22503, -97.852362 30.225061, -97.852301 30.225286, -97.85224 30.225274, -97.852231 30.225306, -97.85215 30.225289, -97.85214 30.225324, -97.852165 30.225329, -97.852155 30.225365, -97.852133 30.225361, -97.852128 30.225376, -97.852188 30.225388, -97.852156 30.225508, -97.852096 30.225496, -97.852067 30.225604, -97.851996 30.22559, -97.852002 30.225567, -97.851978 30.225562))",institution,orange
place_of_worship,Beautiful Savior Lutheran Church,"POLYGON ((-97.7510367 30.1769182, -97.7511754 30.1766855, -97.7515398 30.1768478, -97.751401 30.1770805, -97.7510367 30.1769182))",institution,orange
place_of_worship,Oak Meadow Baptist Church,"POLYGON ((-97.77216 30.186356, -97.771916 30.186218, -97.7718549 30.1863027, -97.771845 30.186314, -97.771718 30.186243, -97.7717397 30.1862168, -97.771794 30.186141, -97.771527 30.185991, -97.77155 30.18596, -97.771516 30.185941, -97.771537 30.185914, -97.77157 30.185932, -97.771655 30.185817, -97.771621 30.185798, -97.771643 30.185769, -97.771676 30.185788, -97.77168 30.185783, -97.771653 30.185768, -97.771674 30.18574, -97.771648 30.185726, -97.771684 30.185678, -97.771731 30.185705, -97.771694 30.185754, -97.771706 30.18576, -97.771745 30.185708, -97.771877 30.185782, -97.771834 30.185839, -97.772372 30.186142, -97.772197 30.186376, -97.77216 30.186356))",institution,orange
social_centre,Heroes Night Out,"POLYGON ((-97.8126097 30.4975549, -97.8126381 30.497543, -97.8126032 30.4974811, -97.8127617 30.4974147, -97.8128179 30.4975143, -97.812845 30.4975029, -97.8128773 30.4975601, -97.8128507 30.4975712, -97.8129093 30.4976751, -97.8127501 30.4977418, -97.812748 30.497738, -97.8127196 30.4977499, -97.8126097 30.4975549))",institution,orange
restaurant,Chili's,"POLYGON ((-97.791423 30.157681, -97.79131 30.157657, -97.791308 30.157665, -97.79116 30.157633, -97.791174 30.157582, -97.7911574 30.1575785, -97.7911738 30.157522, -97.791191 30.157525, -97.791219 30.15743, -97.791414 30.157473, -97.791401 30.157514, -97.791436 30.157522, -97.791441 30.157505, -97.791453 30.157507, -97.791486 30.15749, -97.791533 30.157557, -97.791507 30.157573, -97.791496 30.157571, -97.791485 30.15761, -97.7914648 30.1576053, -97.791455 30.157603, -97.791431 30.157683, -97.791423 30.157681))",cutlery,green
place_of_worship,Mosaic Church South Austin,"POLYGON ((-97.817122 30.170786, -97.817118 30.170629, -97.817175 30.170628, -97.817174 30.1706, -97.817133 30.170601, -97.81713 30.170456, -97.81729 30.170453, -97.817285 30.170239, -97.81745 30.170236, -97.817454 30.170425, -97.81754 30.170424, -97.817541 30.170474, -97.817471 30.170475, -97.817474 30.170595, -97.817456 30.170595, -97.817456 30.170627, -97.817488 30.170627, -97.817488 30.170656, -97.817331 30.170659, -97.817333 30.170753, -97.817394 30.170752, -97.817396 30.170833, -97.817123 30.170838, -97.817122 30.170786))",institution,orange
cinema,Cinemark Southpark Meadows,"POLYGON ((-97.7941583 30.1542307, -97.794143 30.154246, -97.7940122 30.1541477, -97.7938746 30.1540442, -97.7938922 30.1540267, -97.7936522 30.1538464, -97.7939194 30.1535806, -97.7942666 30.1538415, -97.794189 30.1539187, -97.794244 30.15396, -97.7943185 30.1538858, -97.794526 30.1540429, -97.7944497 30.154114, -97.7945008 30.1541504, -97.7945779 30.1540788, -97.7947883 30.1542399, -97.7945201 30.1545037, -97.7941583 30.1542307))",film,red
place_of_worship,Oak Hill Baptist Church,"POLYGON ((-97.878514 30.228275, -97.878511 30.228223, -97.878436 30.228226, -97.878432 30.228167, -97.878505 30.228164, -97.878502 30.228123, -97.878765 30.228111, -97.878768 30.228162, -97.878849 30.228158, -97.878848 30.228054, -97.878937 30.228054, -97.878937 30.228238, -97.878849 30.228238, -97.878849 30.228212, -97.878772 30.228216, -97.878783 30.228404, -97.878523 30.228416, -97.878514 30.228275))",institution,orange
restaurant,IHOP,"POLYGON ((-97.784105 30.168021, -97.783997 30.167992, -97.784005 30.167969, -97.783935 30.167949, -97.783983 30.167817, -97.784048 30.167835, -97.784058 30.16781, -97.784188 30.167845, -97.784165 30.167908, -97.784194 30.167916, -97.784178 30.167961, -97.784143 30.167952, -97.784117 30.168025, -97.784105 30.168021))",cutlery,green
place_of_worship,Buenas Nuevas,"POLYGON ((-97.7702023 30.1618403, -97.7702073 30.1616743, -97.7702513 30.1616753, -97.7702523 30.1616513, -97.7702913 30.1616513, -97.7702903 30.1616763, -97.7703673 30.1616783, -97.7703623 30.1618443, -97.7702023 30.1618403))",institution,orange
cinema,Alamo Drafthouse Cinema,"POLYGON ((-97.8688076 30.1989867, -97.8687909 30.1990106, -97.8686823 30.1989539, -97.868702 30.1989258, -97.8686297 30.1988881, -97.8686259 30.1988936, -97.8684612 30.1988076, -97.8684553 30.198816, -97.8683849 30.1987792, -97.8684297 30.1987151, -97.8684418 30.1987214, -97.8685084 30.1986261, -97.8684605 30.1986011, -97.8684719 30.1985847, -97.8684929 30.1985957, -97.86852 30.198557, -97.868547 30.1985711, -97.8686371 30.1984422, -97.8689401 30.1986003, -97.8689633 30.1985671, -97.8690398 30.198607, -97.8690153 30.1986421, -97.8692893 30.1987851, -97.8690574 30.199117, -97.8688076 30.1989867))",film,red
place_of_worship,Mt Sinai Baptist Church,"POLYGON ((-97.680838 30.342102, -97.680809 30.342088, -97.680848 30.342029, -97.680916 30.342063, -97.681016 30.341911, -97.68129 30.342046, -97.681255 30.3421, -97.681378 30.342161, -97.681418 30.3421, -97.681439 30.34211, -97.681685 30.341735, -97.681885 30.341834, -97.68187 30.341855, -97.681887 30.341864, -97.681908 30.341832, -97.682171 30.341962, -97.682157 30.341996, -97.682238 30.342036, -97.682004 30.342391, -97.681994 30.342386, -97.68175 30.342758, -97.681172 30.342472, -97.68124 30.342369, -97.68119 30.342345, -97.6812 30.342329, -97.681123 30.342291, -97.681115 30.342304, -97.68112 30.342306, -97.681053 30.342407, -97.680779 30.342272, -97.680878 30.342122, -97.680838 30.342102))",institution,orange
place_of_worship,Trinity Baptist Church,"POLYGON ((-97.6712518 30.3334337, -97.6711938 30.3334077, -97.6712172 30.3333682, -97.6712798 30.3332627, -97.6712208 30.3332357, -97.6712248 30.3332287, -97.6711318 30.3331877, -97.6711668 30.3331287, -97.6711518 30.3331217, -97.6711598 30.3331097, -97.6711738 30.3331157, -97.6712558 30.3329787, -97.6712418 30.3329727, -97.6712588 30.3329437, -97.6712728 30.3329497, -97.6712878 30.3329247, -97.6713808 30.3329667, -97.6713888 30.3329527, -97.6715938 30.3330447, -97.6715838 30.3330617, -97.6717468 30.3331347, -97.6715908 30.3333977, -97.6714278 30.3333247, -97.6714248 30.3333297, -97.6713718 30.3333067, -97.6713105 30.3334098, -97.6712868 30.3334497, -97.6712518 30.3334337))",institution,orange
place_of_worship,Winners Chapel International (Austin),"POLYGON ((-97.671236 30.33532, -97.671208 30.335011, -97.671623 30.334982, -97.671657 30.335346, -97.671506 30.335357, -97.671503 30.33533, -97.67144 30.335334, -97.671443 30.335363, -97.671241 30.335376, -97.671236 30.33532))",institution,orange
place_of_worship,Travis Christian Assembly,"POLYGON ((-97.662003 30.329682, -97.662002 30.329667, -97.661979 30.329669, -97.661976 30.329636, -97.661998 30.329635, -97.661993 30.329571, -97.662275 30.329554, -97.662271 30.329504, -97.661981 30.329521, -97.661969 30.329363, -97.662206 30.329349, -97.662202 30.329308, -97.662285 30.329303, -97.662288 30.329345, -97.662527 30.329331, -97.662539 30.329488, -97.6623 30.329502, -97.662304 30.329554, -97.662361 30.329551, -97.662376 30.329741, -97.662009 30.329763, -97.662003 30.329682))",institution,orange
place_of_worship,Churchof the Cross Austin,"POLYGON ((-97.674047 30.331365, -97.674029 30.331343, -97.674026 30.331345, -97.673902 30.331195, -97.673908 30.331191, -97.673894 30.331174, -97.673963 30.331132, -97.673958 30.331126, -97.674061 30.331062, -97.674064 30.331066, -97.67417 30.331, -97.674187 30.331021, -97.67419 30.331018, -97.674253 30.331095, -97.674376 30.331019, -97.674528 30.331205, -97.674417 30.331274, -97.674424 30.331283, -97.67433 30.331341, -97.674328 30.331339, -97.674307 30.331352, -97.674289 30.331331, -97.67424 30.331362, -97.674177 30.331286, -97.674047 30.331365))",institution,orange
restaurant,Waffle House,"POLYGON ((-97.657852 30.329212, -97.657848 30.329212, -97.657839 30.329079, -97.657924 30.329075, -97.657934 30.329282, -97.657861 30.329286, -97.657856 30.329212, -97.657852 30.329212))",cutlery,green
restaurant,Costa Del Sol,"POLYGON ((-97.6852925 30.3325787, -97.6852925 30.3325847, -97.6853055 30.3325847, -97.6853115 30.3327527, -97.6851925 30.3327557, -97.6851855 30.3325757, -97.6852925 30.3325727, -97.6852925 30.3325787))",cutlery,green
restaurant,Silver Medal Boozes and Burgers,"POLYGON ((-97.682612 30.322813, -97.682597 30.322765, -97.682731 30.322732, -97.682753 30.322799, -97.682728 30.322805, -97.682734 30.322826, -97.682661 30.322844, -97.682667 30.322861, -97.682623 30.322872, -97.682615 30.322847, -97.682623 30.322845, -97.682612 30.322813))",cutlery,green
restaurant,Ken's Tacos,"POLYGON ((-97.675978 30.351554, -97.675979 30.351551, -97.676033 30.351577, -97.676011 30.351613, -97.676079 30.351645, -97.676003 30.351766, -97.675876 30.351706, -97.675953 30.351582, -97.675959 30.351585, -97.675978 30.351554))",cutlery,green
place_of_worship,Austin Buddhist Vihara,"POLYGON ((-97.662731 30.445295, -97.6627256 30.4452975, -97.6627511 30.4452582, -97.6627234 30.4452449, -97.6627327 30.4452306, -97.662674 30.4452023, -97.6627075 30.4451506, -97.6627533 30.4451741, -97.6627782 30.4451328, -97.662833 30.4451591, -97.6628079 30.4452003, -97.6629025 30.4452494, -97.6628391 30.4453471, -97.662731 30.445295))",institution,orange
library,Pflugerville Public Library,"POLYGON ((-97.6286374 30.4426368, -97.6284466 30.4425509, -97.6284866 30.4424899, -97.6284346 30.4424639, -97.6284606 30.4424239, -97.6283806 30.4423849, -97.6285207 30.4421707, -97.6285999 30.4422077, -97.6286456 30.4421409, -97.6287846 30.4422089, -97.6287646 30.4422399, -97.6288476 30.4422809, -97.6287452 30.4424381, -97.6287614 30.4424495, -97.6289977 30.4422712, -97.6290784 30.4423471, -97.6291268 30.4423119, -97.6292327 30.4424121, -97.6291864 30.4424453, -97.6292565 30.4425146, -97.6290677 30.4426543, -97.6290253 30.4427233, -97.6287595 30.442593, -97.6287558 30.4425766, -97.6286955 30.4425511, -97.6286374 30.4426368))",book,orange
place_of_worship,Calvary,"POLYGON ((-97.638481 30.446225, -97.638041 30.446067, -97.638015 30.446121, -97.637886 30.446075, -97.637912 30.446021, -97.63772 30.445952, -97.637976 30.445419, -97.638204 30.445501, -97.638213 30.44548, -97.638272 30.445501, -97.638291 30.44546, -97.638451 30.445518, -97.638422 30.445578, -97.638744 30.445694, -97.638488 30.446228, -97.638481 30.446225))",institution,orange
restaurant,Pecan Street Grill,"POLYGON ((-97.6287105 30.4430735, -97.6286365 30.4430385, -97.6286585 30.4430035, -97.6286327 30.4429913, -97.6286095 30.4429805, -97.6286325 30.4429445, -97.6286556 30.4429556, -97.6286825 30.4429685, -97.6287285 30.4428945, -97.6287605 30.4429095, -97.6287725 30.4428895, -97.6287985 30.4429025, -97.6287855 30.4429225, -97.6288835 30.4429695, -97.6288675 30.4429955, -97.6288765 30.4429995, -97.6288025 30.4431165, -97.6287105 30.4430735))",cutlery,green
place_of_worship,Praise Jesus Church,"POLYGON ((-97.6829061 30.3783522, -97.682807 30.3783046, -97.6830022 30.3780022, -97.6832793 30.3781353, -97.6830862 30.3784345, -97.6829973 30.3783918, -97.6829501 30.378465, -97.6828609 30.3784222, -97.6829061 30.3783522))",institution,orange
restaurant,Tortilleria La Sabrocita,"POLYGON ((-97.6853859 30.357253, -97.6853819 30.357252, -97.6855339 30.357012, -97.6856699 30.357077, -97.6855179 30.357316, -97.6853859 30.357253))",cutlery,green
place_of_worship,First Baptist Church Worship Center,"POLYGON ((-97.6272008 30.442175, -97.6272008 30.442162, -97.6271488 30.44214, -97.6271578 30.442124, -97.6269878 30.442035, -97.6269758 30.44205, -97.6268858 30.44201, -97.6269438 30.441901, -97.6269618 30.441875, -97.6269838 30.44185, -97.6270078 30.441828, -97.6270348 30.441808, -97.6270638 30.441791, -97.6270418 30.441768, -97.6270408 30.44175, -97.6272068 30.441747, -97.6272048 30.441668, -97.6271928 30.441668, -97.6271918 30.441633, -97.6271698 30.441634, -97.6271694 30.4416144, -97.6271688 30.441585, -97.6271908 30.441584, -97.6271848 30.441385, -97.6271958 30.441385, -97.6271938 30.441318, -97.6273538 30.441314, -97.6273538 30.441301, -97.6273858 30.441301, -97.6273868 30.441314, -97.6275868 30.44131, -97.6275878 30.441357, -97.6276008 30.441356, -97.6276018 30.441387, -97.6275878 30.441387, -97.6275928 30.441585, -97.6276908 30.441583, -97.6276928 30.441655, -97.6275938 30.441657, -97.6275948 30.441726, -97.6275898 30.441755, -97.6275738 30.441778, -97.6276198 30.441805, -97.6276488 30.441828, -97.6276758 30.441853, -97.6276988 30.441881, -97.6277178 30.441911, -97.6277038 30.441924, -97.6277498 30.441992, -97.6276688 30.442033, -97.6276548 30.442017, -97.6275808 30.442063, -97.6274798 30.442117, -97.6274928 30.442135, -97.6274458 30.442159, -97.6274469 30.442197, -97.6274488 30.44226, -97.6273748 30.442297, -97.6273758 30.44231, -97.6272788 30.442312, -97.6272788 30.442298, -97.6272038 30.442267, -97.6272008 30.442175))",institution,orange
restaurant,Chili's,"POLYGON ((-97.6716591 30.4173576, -97.6716766 30.4172719, -97.6716282 30.4172645, -97.6716383 30.4172151, -97.6716228 30.4172127, -97.6716364 30.4171464, -97.6717024 30.4171564, -97.6717053 30.4171423, -97.6719188 30.4171747, -97.6718972 30.4172805, -97.6719086 30.4172822, -97.671902 30.417315, -97.6718967 30.4173406, -97.6718908 30.4173397, -97.6718803 30.4173911, -97.6716591 30.4173576))",cutlery,green
restaurant,Johnny Carino's,"POLYGON ((-97.6718139 30.4169003, -97.6718108 30.4169102, -97.6717059 30.416886, -97.6717184 30.4168457, -97.6716569 30.4168315, -97.6716811 30.4167534, -97.6716681 30.4167504, -97.671676 30.416725, -97.6716691 30.4167234, -97.6716819 30.4166823, -97.6717663 30.4167018, -97.671777 30.4166674, -97.671872 30.4166894, -97.6718817 30.4166916, -97.6718795 30.4166987, -97.6719536 30.4167159, -97.6719565 30.4167067, -97.6720338 30.4167245, -97.6720117 30.4167956, -97.6720186 30.4167972, -97.672011 30.4168216, -97.6720025 30.4168491, -97.6719832 30.4168447, -97.6719557 30.416933, -97.6718139 30.4169003))",cutlery,green
place_of_worship,Cornerstone Baptist Church,"POLYGON ((-97.6415994 30.402598, -97.6416144 30.402534, -97.6417674 30.402561, -97.6417514 30.402627, -97.6415984 30.402601, -97.6415994 30.402598))",institution,orange
restaurant,Fresh Bowl,"POLYGON ((-97.65509 30.398464, -97.655166 30.398335, -97.65528 30.398385, -97.655284 30.398378, -97.655306 30.398388, -97.6553 30.398398, -97.655337 30.398414, -97.655287 30.3985, -97.655302 30.398507, -97.655286 30.398534, -97.655268 30.398527, -97.655255 30.398549, -97.655208 30.398528, -97.655213 30.398519, -97.655203 30.398515, -97.655198 30.398525, -97.655145 30.398502, -97.655152 30.398492, -97.65509 30.398464))",cutlery,green
place_of_worship,Holy Vietnamese Martyrs Catholic Church,"POLYGON ((-97.6581781 30.3912272, -97.6581677 30.3912431, -97.6580575 30.3911899, -97.6580685 30.3911729, -97.6579492 30.3911152, -97.6580272 30.390995, -97.6580115 30.3909874, -97.6580537 30.3909222, -97.658078 30.3909339, -97.6581641 30.3908012, -97.6582602 30.3908476, -97.658289 30.3908031, -97.6584359 30.390874, -97.6584054 30.3909212, -97.6585029 30.3909683, -97.658418 30.3910992, -97.6584443 30.3911119, -97.6584011 30.3911784, -97.6583841 30.3911702, -97.6583068 30.3912893, -97.6581781 30.3912272))",institution,orange
restaurant,Asadas Grill,"POLYGON ((-97.6719106 30.4024891, -97.6719786 30.4024811, -97.6719784 30.4024792, -97.6719756 30.4024581, -97.6720296 30.4024521, -97.672033 30.4024734, -97.6720336 30.4024771, -97.6721186 30.4024681, -97.6721236 30.4024971, -97.6721266 30.4024971, -97.6721366 30.4025651, -97.6721426 30.4025641, -97.6721616 30.4026901, -97.6720736 30.4027001, -97.672068 30.4027324, -97.6720516 30.4028261, -97.6719616 30.4028141, -97.6719636 30.4028031, -97.6719596 30.4028021, -97.6718546 30.4027891, -97.6718516 30.4028001, -97.6717966 30.4027931, -97.6718126 30.4026991, -97.6719396 30.4026851, -97.6719106 30.4024891))",cutlery,green
place_of_worship,Church on the Hill Jonestown,"POLYGON ((-97.943373 30.481217, -97.943528 30.48119, -97.943524 30.481175, -97.943551 30.48117, -97.943547 30.481153, -97.943621 30.481138, -97.943625 30.481155, -97.943642 30.481151, -97.94366 30.481216, -97.943903 30.481167, -97.943931 30.481268, -97.943566 30.481342, -97.943565 30.481335, -97.943264 30.481396, -97.94325 30.481344, -97.943228 30.481348, -97.943216 30.481304, -97.943237 30.4813, -97.943222 30.481244, -97.943373 30.481217))",institution,orange
restaurant,Maudie's Tex-Mex,"POLYGON ((-97.9371973 30.3048274, -97.9372013 30.3048026, -97.9372067 30.3047717, -97.9371285 30.3047599, -97.9371477 30.3046658, -97.937244 30.3046798, -97.9372608 30.3046822, -97.9372908 30.3046729, -97.937319 30.3046588, -97.9373309 30.3046484, -97.9373609 30.3046023, -97.9374822 30.3046449, -97.937355 30.3048859, -97.9372683 30.3048483, -97.9371973 30.3048346, -97.9371973 30.3048274))",cutlery,green
restaurant,PLATE by Dzintra,"POLYGON ((-97.9433417 30.305649, -97.9433367 30.3056602, -97.9432825 30.3056379, -97.943288 30.305625, -97.9432372 30.3056039, -97.9432845 30.3055099, -97.9432141 30.3054813, -97.9432603 30.3053901, -97.9432663 30.305391, -97.9432969 30.3053325, -97.9433746 30.3053639, -97.9433652 30.3053824, -97.9433885 30.3053918, -97.9434118 30.3054011, -97.9434269 30.3053764, -97.9435587 30.3054293, -97.9435313 30.3054813, -97.943519 30.3054765, -97.9435156 30.3054816, -97.9435124 30.3054806, -97.9434481 30.3056002, -97.9434636 30.3056062, -97.9434253 30.3056802, -97.9433417 30.305649))",cutlery,green
